district_name,vilname,schcd,schname,schmgt_desc,schmgt,schcat,rururb,schcat_desc,rururb,schtype,pincd,disthq,distcrc,estdyear,lowclass,highclass,ppsec_yn,ppstudent,ppteacher,workdays,schres_yn,resitype,schshi_yn,noinspect,visitscrc,visitsbrc,conti_r,conti_e,tlm_r,tlm_e,funds_e,funds_r,osrc_e,osrc_r,tchsan,tchpos,parapos,ntpos,medinstr1,medinstr2,medinstr3,medinstr4,supvar1,supvar2,supvar3,supvar4,supvar5,schmntcgrant_r,schmntcgrant_e,tle_r,tle_e,postaladdr,stdcode1,phone1,mobile1,stdcode2,phone2,mobile2,email,website,parasanct_ele,tchsanct_sec,tchposn_sec,parasanct_sec,paraposn_sec,tchsanct_hsec,tchposn_hsec,parasanct_hsec,paraposn_hsec,tchregu_upr,tchpara_upr,tchpart_upr,tchsanct_pr,parasanct_pr,ntsanct_sec,ntposn_sec,ntsanct_hsec,ntposn_hsec,anganwadi_yn,anganwadi_stu,anganwadi_tch,latdeg,latmin,latsec,londeg,lonmin,lonsec,approachbyroad,yearrecog,yearupgrd,cwsnsch_yn,visitsrtcwsn,distp,distu,dists,disth,meds1,meds2,meds3,meds4,medh1,medh2,medh3,medh4,boardsec,boardhsec,yearrecogs,yearrecogh,yearupgrds,yearupgrdh,schresupr_yn,schressec_yn,schreshsec_yn,cpp_b,cpp_g,c1_b,c1_g,c2_b,c2_g,c3_b,c3_g,c4_b,c4_g,c5_b,c5_g,c6_b,c6_g,c7_b,c7_g,c8_b,c8_g,c9_b,c9_g,c10_b,c10_g,c11_b,c11_g,c12_b,c12_g,tch_m,tch_f,tch_t,tchpri,tchupr,tchsec,tchhsec,tchnr_clstaught,tchcwsntrnd,tchdisable,tchregu,tchcont,tchpart
LAWNGTLAI,NAGDARASORA,15070500802,NAGDARASORA UPS (SSA),SSA                                                                        ,10,4,1,Upper Primary only,Rural,3,796772,50,17,2008,5,8,2,0,0,0,2,5,2,4,2,2,7000,7000,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,9,0,0,22,58,99,92,54,7,1,2008,0,2,0,0,1,1,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,6,0,0,0,0,6,0,5,1
LAWNGTLAI,GERAKULUKSORA,15070500901,GERAKULUKSORA P/S (Local Body),Local body,3,1,1,Primary,Rural,3,796772,45,10,1984,1,4,1,15,2,0,2,5,2,4,2,2,5000,5000,0,0,0,0,0,0,0,3,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacadc@hotmail.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,56,98,92,54,56,1,1984,0,2,0,0,2,25,0,,,,,,,,,5,5,,,,,9,0,0,7,8,2,2,4,2,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,3,0,0
LAWNGTLAI,GERAKULUKSORA,15070500902,GERAKULUKSORA UPS (SSA),SSA                                                                        ,10,4,1,Upper Primary only,Rural,3,796772,45,10,2008,5,8,2,0,0,0,2,5,2,4,2,2,7000,7000,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,22,56,92,92,54,56,1,2008,0,2,0,0,2,30,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,5,0,4,1
LAWNGTLAI,JARULSURY,15070501001,GANDHIAN M/S JARULSURY (Local Body),Local body,3,4,1,Upper Primary only,Rural,3,796772,49,24,1968,5,8,2,0,0,0,2,5,2,4,2,2,7000,7000,0,0,0,0,0,0,0,0,0,1,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,2,0,0,22,54,32,92,55,29,2,1968,0,2,0,0,1,6,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,13,6,13,6,5,3,5,2,0,0,0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,5,1,2,2
LAWNGTLAI,JARULSURY,15070501002,GANDHIAN P/S JARULSURY (Local Body),Local body,3,1,1,Primary,Rural,3,796722,49,24,1978,1,4,1,52,4,0,2,5,2,4,2,2,5000,5000,0,0,0,0,0,0,0,3,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,54,32,92,55,29,2,1978,0,2,0,0,0,6,0,,,,,,,,,5,5,,,,,9,0,0,31,21,8,7,7,3,8,6,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,3,0,0
LAWNGTLAI,UGUDASURY 'S',15070501101,UGUDASURY 'S' UPS (SSA),SSA                                                                        ,10,4,1,Upper Primary only,Rural,3,796772,55,30,2002,5,8,2,0,0,0,2,5,2,4,2,2,7000,7000,0,0,0,0,0,0,0,0,0,2,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,2,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2002,0,2,0,0,3,38,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,18,6,18,6,12,4,9,3,0,0,0,0,0,0,0,0,9,1,10,0,10,0,0,0,0,10,2,6,2
LAWNGTLAI,UGUDASURY 'S',15070501102,UGUDASURY 'S' P/S (Local Body),Local body,3,1,1,Primary,Rural,3,796772,55,30,2001,1,4,1,71,6,0,2,5,2,4,2,2,5000,5000,0,0,0,0,0,0,0,3,2,1,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2001,0,2,0,0,10,38,0,,,,,,,,,5,5,,,,,9,0,0,51,20,11,9,12,11,13,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,5,3,2,0
LAWNGTLAI,UGUDASURY 'S',15070501103,BUNKAWN P/S (Local Body),Local body,3,1,1,Primary,Rural,3,796772,45,20,1972,1,4,1,45,4,0,2,5,2,4,2,2,5000,5000,0,0,0,0,0,0,0,2,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1972,0,2,0,0,3,40,0,,,,,,,,,5,5,,,,,9,0,0,28,17,5,3,7,1,6,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,2,2,0,0
LAWNGTLAI,KUKURDULEYA,15070501202,KUKURDULEYA P/S (Local Body),Local body,3,1,1,Primary,Rural,3,796772,77,9,1998,1,4,1,23,2,0,2,5,2,4,2,2,5000,5000,0,0,0,0,0,0,0,3,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,47,16,92,54,77,1,1998,0,2,0,0,1,2,0,,,,,,,,,5,5,,,,,9,0,0,12,11,10,8,9,7,10,5,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,3,0,0
LAWNGTLAI,KUKURDULEYA,15070501203,PHELLYABAPSORA P/S (Local Body),Local body,3,1,1,Primary,Rural,3,796772,73,10,1996,1,4,1,15,2,0,2,5,2,4,3,2,5000,5000,0,0,0,0,0,0,0,3,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,45,38,92,55,68,1,1996,0,2,0,0,2,2,0,,,,,,,,,5,5,,,,,9,0,0,8,7,5,5,5,7,3,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,3,0,0
LAWNGTLAI,KUKURDULEYA,15070501204,KUKURDULEYA M/S (Local Body),Local body,3,4,1,Upper Primary only,Rural,3,796772,23,8,1998,5,8,2,0,0,0,2,5,2,4,2,2,7000,7000,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,2,0,0,22,47,16,92,54,77,1,1998,0,2,0,0,3,18,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,5,4,5,5,3,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,4,1,2,1
LAWNGTLAI,MAINABAPSORA,15070501301,MAINABAPSORA-I UPS (SSA),SSA                                                                        ,10,4,1,Upper Primary only,Rural,3,796772,68,0,1972,5,8,2,0,0,0,2,5,2,4,2,2,7000,7000,0,0,0,0,0,0,0,0,0,1,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,2,0,0,22,45,79,92,54,74,1,1972,0,2,0,0,2,12,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,7,1,7,1,0,0,0,0,0,0,0,0,7,0,7,0,7,0,0,0,0,7,1,6,0
LAWNGTLAI,MAINABAPSORA,15070501302,MAINABAPSORA-I P/S (Local Body),Local body,3,1,1,Primary,Rural,3,796772,68,0,1997,1,4,1,31,3,0,2,5,2,4,2,2,5000,5000,0,0,0,0,0,0,0,3,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,54,78,92,54,75,1,1997,0,2,0,0,3,2,0,,,,,,,,,5,5,,,,,9,0,0,16,15,9,7,7,8,8,6,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,3,0,0
LAWNGTLAI,MAINABAPSORA,15070501304,BATTULI P/S (SSA),SSA                                                                        ,10,1,1,Primary,Rural,3,796772,0,0,1985,1,4,1,17,2,0,2,5,2,4,2,2,5000,5000,0,0,0,0,0,0,0,3,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,22,44,94,92,57,9,2,1985,0,2,0,0,3,8,0,,,,,,,,,0,0,,,,,9,0,0,9,8,7,8,5,6,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,3,3,0,0
LAWNGTLAI,MAINABAPSORA-II,15070501401,MAINABAPSORA-II P/S (Local Body),Local body,3,1,1,Primary,Rural,3,796772,71,3,1991,1,4,1,21,2,0,2,5,2,4,2,2,5000,5000,0,0,0,0,0,0,0,2,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,45,35,92,56,15,1,1991,0,2,0,0,2,4,0,,,,,,,,,5,5,,,,,9,0,0,12,9,7,2,8,3,4,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,2,2,0,0
LAWNGTLAI,MAINABAPSORA-II,15070501402,MAINABAPSORA-II M/S (Local Body),Local body,3,4,1,Upper Primary only,Rural,3,796772,0,0,2014,5,8,2,0,0,0,9,9,2,4,2,2,7000,7000,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,,,,,,,2,2014,,2,0,0,4,3,0,,,,,,,,,0,0,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,4,0,0,0,0,4,3,0,1
LAWNGTLAI,BARKABAKHALI-I,15070501501,BARKABAKHALI P/S (Local Body),Local body,3,1,1,Primary,Rural,3,796772,57,12,1980,1,4,1,26,2,0,2,5,2,4,2,2,5000,5000,0,0,0,0,0,0,0,3,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,41,38,92,58,33,1,1980,0,2,0,0,1,1,0,,,,,,,,,5,5,,,,,9,0,0,18,8,10,5,6,6,10,3,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,3,0,0
LAWNGTLAI,BARKABAKHALI-I,15070501502,LAMBASORA P/S (Local Body),Local body,3,1,1,Primary,Rural,3,796772,60,15,1993,1,4,1,25,3,0,2,5,2,4,2,2,5000,5000,0,0,0,0,0,0,0,2,1,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,41,21,92,57,66,1,1993,0,2,0,0,4,3,0,,,,,,,,,5,5,,,,,9,0,0,12,13,5,5,7,6,5,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,2,1,0
LAWNGTLAI,BARKABAKHALI-I,15070501503,DEVASORA 'W' LPS (SSA),SSA                                                                        ,10,1,1,Primary,Rural,3,796112,42,6,2009,1,4,1,16,2,0,2,5,2,4,2,2,5000,5000,0,0,0,0,0,0,0,2,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2009,0,2,0,0,4,3,0,,,,,,,,,5,5,,,,,9,0,0,10,6,7,6,5,5,7,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,2,2,0,0
LAWNGTLAI,BARKABAKHALI-I,15070501504,BARABAKHALI UPS (SSA),SSA                                                                        ,10,4,1,Upper Primary only,Rural,3,796772,50,2,2012,5,8,2,0,0,0,9,9,2,4,2,2,7000,7000,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,0,22,41,38,92,58,33,2,2012,0,2,1,0,3,4,0,,,,,,,,,0,0,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,7,2,7,5,4,4,4,1,0,0,0,0,0,0,0,0,3,1,4,0,4,0,0,0,0,4,1,3,0
LAWNGTLAI,BARKABAKHALI-I,15070501505,GONDASORA LPS (SSA),SSA                                                                        ,10,1,1,Primary,Rural,3,796772,68,17,1996,1,4,1,30,3,0,2,5,2,4,2,2,5000,5000,0,0,0,0,0,0,0,3,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,,,,,,,1,1996,0,2,0,0,3,3,0,,,,,,,,,0,0,,,,,9,0,0,17,13,5,2,8,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,3,0,0
LAWNGTLAI,JARUDUBOSORA,15070501601,JARUDUBOSORA P/S (Local Body),Local body,3,1,1,Primary,Rural,3,796772,86,35,1989,1,4,1,29,3,0,2,5,2,4,2,2,5000,5000,0,0,0,0,0,0,0,1,2,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,28,81,92,62,92,1,1989,0,2,0,0,2,2,0,,,,,,,,,5,5,,,,,9,0,0,17,12,7,6,6,4,8,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,1,2,0
LAWNGTLAI,JARUDUBOSORA,15070501602,JARULDUBASORA UPS (SSA),SSA                                                                        ,10,4,1,Upper Primary only,Rural,3,796772,86,35,2006,5,8,2,0,0,0,2,5,2,4,2,2,7000,7000,0,0,0,0,0,0,0,0,0,1,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,9,0,0,22,28,78,92,62,93,1,2006,0,2,0,0,3,21,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,4,5,6,4,2,0,0,0,0,0,0,0,0,5,2,7,0,7,0,0,0,0,7,0,4,3
LAWNGTLAI,RENGKASHYA,15070501701,RENGKASHYA M/S (Local Body),Local body,3,4,1,Upper Primary only,Rural,3,796772,65,20,1976,5,8,2,0,0,0,2,5,2,4,2,2,7000,7000,0,0,0,0,0,0,0,0,0,1,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,9,0,0,22,37,78,92,56,32,1,1976,0,2,0,0,3,15,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,2,1,2,1,0,0,0,0,0,0,0,0,4,2,6,0,6,0,0,0,0,6,1,4,1
LAWNGTLAI,RENGKASHYA,15070501702,RENGKASHYA P/S (Local Body),Local body,3,1,1,Primary,Rural,3,796772,65,20,1976,1,4,1,27,2,0,2,5,2,4,2,2,5000,5000,0,0,0,0,0,0,0,2,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmailcom,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,37,78,92,56,32,1,1976,0,2,0,0,2,4,0,,,,,,,,,5,5,,,,,9,0,0,15,12,6,1,12,2,7,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,2,2,0,0
LAWNGTLAI,FUTSURY,15070501801,FUTSURY P/S (Local Body),Local body,3,1,1,Primary,Rural,3,796772,70,25,1997,1,4,1,18,2,0,2,5,2,4,2,2,5000,5000,0,0,0,0,0,0,0,3,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,14,21,92,62,8,1,1997,0,2,0,0,1,4,0,,,,,,,,,5,5,,,,,9,0,0,11,7,10,4,8,5,10,4,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,3,0,0
LAWNGTLAI,FUTSURY,15070501802,ULUSURY 'W' LPS (SSA),SSA                                                                        ,10,1,1,Primary,Rural,3,796772,72,4,2000,1,4,1,16,2,0,2,5,2,4,2,2,5000,5000,0,0,0,0,0,0,0,2,2,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2000,0,2,0,0,3,4,0,,,,,,,,,5,5,,,,,9,0,0,8,8,6,2,5,3,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,4,2,2,0
LAWNGTLAI,FUTSURY,15070501803,FUTSURY UPS (SSA),SSA                                                                        ,10,4,1,Upper Primary only,Rural,3,796772,20,15,2009,5,8,2,0,0,0,9,9,2,4,2,2,7000,7000,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,22,14,25,92,62,11,2,2009,0,2,1,0,3,17,0,,,,,,,,,0,0,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,2,2,0,0
LAWNGTLAI,LUDISORA,15070501901,LUDISORA P/S (SSA),SSA                                                                        ,10,1,1,Primary,Rural,3,796772,71,28,2006,1,4,1,26,2,0,2,5,2,4,2,2,5000,5000,0,0,0,0,0,0,0,3,2,1,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2006,0,2,0,0,2,2,0,,,,,,,,,5,5,,,,,9,0,0,14,12,5,5,5,7,4,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,5,0,0,0,0,0,5,3,2,0
LAWNGTLAI,LUDISORA,15070501902,LUDISORA UPS (SSA),SSA                                                                        ,10,4,1,Upper Primary only,Rural,3,796772,18,18,2006,5,8,2,0,0,0,9,9,2,4,2,2,7000,7000,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,0,0,,,,,,,2,2006,0,2,1,0,1,16,0,,,,,,,,,0,0,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,5,0,3,2
LAWNGTLAI,LOKKISURY,15070502001,LOKKISURY P/S (Local Body),Local body,3,1,1,Primary,Rural,3,796772,73,28,1984,1,4,1,22,2,0,2,5,2,4,2,2,5000,5000,0,0,0,0,0,0,0,3,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1984,0,2,0,0,3,3,0,,,,,,,,,5,5,,,,,9,0,0,14,8,13,7,13,5,6,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,3,0,0
LAWNGTLAI,LOKKISURY,15070502002,LOKKISURY UPS (SSA),SSA                                                                        ,10,4,1,Upper Primary only,Rural,3,796772,73,28,1988,5,8,2,0,0,0,2,5,2,1,2,2,7000,7000,0,0,0,0,0,0,0,0,0,1,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1988,0,2,0,0,4,15,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,4,0,0,0,0,4,0,3,1
LAWNGTLAI,BOROITULI,15070502101,BOROITULI LPS (SSA),SSA                                                                        ,10,1,1,Primary,Rural,3,796772,90,39,1984,1,4,1,21,2,0,2,5,2,4,2,2,5000,5000,0,0,0,0,0,0,0,2,2,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,28,52,92,61,38,1,1984,0,2,0,0,1,1,0,,,,,,,,,5,5,,,,,9,0,0,12,9,3,6,4,1,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,0,0,0,0,0,4,2,2,0
LAWNGTLAI,BOROITULI,15070502102,BOROITULI UPS (SSA),SSA                                                                        ,10,4,1,Upper Primary only,Rural,3,796772,48,15,2010,5,8,2,0,0,0,2,5,2,4,2,2,7000,7000,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,22,28,51,92,61,37,1,2010,0,2,0,0,2,2,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,4,0,2,2
LAWNGTLAI,GERASURY,15070502201,GERASURY P/S (Local Body),Local body,3,1,1,Primary,Rural,3,796772,75,30,1986,1,4,1,19,2,0,2,5,2,4,2,2,5000,5000,0,0,0,0,0,0,0,3,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1986,0,2,0,0,2,2,0,,,,,,,,,5,5,,,,,9,0,0,12,7,10,8,6,4,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,3,3,0,0
LAWNGTLAI,GERASURY,15070502202,GERASURY UPS (SSA),SSA                                                                        ,10,4,1,Upper Primary only,Rural,3,796772,75,30,2010,5,8,2,0,0,0,2,5,2,4,2,2,7000,7000,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,2010,0,2,0,0,2,18,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,7,0,0,0,0,7,1,5,1
LAWNGTLAI,BARUNASURY,15070502301,BARUNASURY P/S (Local Body),Local body,3,1,1,Primary,Rural,3,796772,43,7,1985,1,4,1,17,2,0,2,5,2,4,2,2,5000,5000,0,0,0,0,0,0,0,2,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,,,,,brcssacode@hotmail.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,73,19,92,51,49,1,1985,0,2,0,0,3,3,0,,,,,,,,,5,5,,,,,9,0,0,9,8,13,7,8,3,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,2,2,0,0
LAWNGTLAI,BARUNASURY,15070502302,BARUNASURY M/S (Local Body),Local body,3,4,1,Upper Primary only,Rural,3,796772,0,0,2015,5,8,9,0,0,0,9,9,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,,,,,,,1,2015,,2,0,0,3,3,0,,,,,,,,,0,0,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,2,2,0,0
